,contentsid,title,roadaddress,tag,introduction,latitude,longitude,contentscd.label,phoneno,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수,tag_len,popular_tag,len
1313,CONT_000000000501382,최고집,제주특별자치도 서귀포시 김정문화로 71,"['항정상', '오겹살', '속풀이라면', '음식', '흑돼지', '라면']",1등급 이상의 제주 백돼지를 맛볼 수 있는 곳이다. 항정살과 오겹살에만 집중하여 최고의 맛을 선보인다.,33.2507966,126.5123065,음식점,064-739-4777,https://api.cdn.visitjeju.net/photomng/imgpath/201910/16/76348757-2736-4d9b-91b5-5cc03006204f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201910/16/df026c32-66ce-4af7-89b2-c5b56ec202a2.jpg,27830.0,23,"음식,라면,오겹살,흑돼지",13
1865,CONT_000000000501439,흑돼지구이집 하영,제주특별자치도 서귀포시 천제연로 101,"['흑돼지', '양념갈비', '전복어', '한식', '음식', '향토음식', '전복', '전복돌솥밥', '전복뚝배기']",야외 테라스가 있는 흑돼지 구이 전문점,33.255093,126.41663,음식점,064-738-6011,https://api.cdn.visitjeju.net/photomng/imgpath/202111/03/e5e0b516-07ce-48a0-963d-9313a806119f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/03/cdbcab61-2dd7-4632-8b26-bed91a044150.jpg,27352.0,38,"향토음식,음식,전복뚝배기,전복,양념갈비,한식,흑돼지",28
3173,CNTS_000000000018373,앤트러사이트,제주특별자치도 제주시 한림읍 한림로 564,"['카페', '커피', '아메리카노', '음식', '디저트', '빵', '쿠키', '과일주스']",고구마 전분 공장이 카페로 새롭게 태어난 곳,33.407646,126.25817,음식점,064-796-7991,https://api.cdn.visitjeju.net/photomng/imgpath/201811/06/b87b4637-7781-44b1-9fc0-3fa618c62673.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/06/9e78b8d9-956a-4646-9806-4d6b947cae26.jpg,26549.0,28,"아메리카노,디저트,카페,커피,음식,빵,과일주스",25
3002,CNTS_000000000020478,붉은제주,제주특별자치도 제주시 애월읍 애월로 37,"['삼합', '전복', '두루치기', '음식', '고등어구이', '고등어']",싱싱한 해산물과 흑돼지가 어우러진 요리,33.462128,126.31228,음식점,064-744-9123,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/54c7151b-a7a1-458a-b30c-8563fc62f3a4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b322128c-7e07-4b51-89be-bfd9a2371646.jpg,26510.0,23,"두루치기,고등어,음식,전복,고등어구이",20
4069,CNTS_000000000018364,요리하는 목수,제주특별자치도 제주시 애월읍 애월해안로 664,"['수제버거', '햄버거', '돈가스', '해물짬뽕', '음식']",30cm 높이의 19단 수제 햄버거와 해물짬뽕을 함께 즐길 수 있는 곳,33.480564,126.37354,음식점,070-8900-2155,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8ec85c58-7868-4268-9363-3b8923befb49.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c8d923f0-5584-4b3e-a443-293067260fb3.jpg,26477.0,20,음식,2
1335,CNTS_000000000020019,수우동,제주특별자치도 제주시 한림읍 협재1길 11,"['돈까스', '우동', '일식', '음식', '돈가스', '감자고로케', '김치우동']","아름다운 협재 바다가 보이는 우동, 돈까스 전문점",33.396576,126.242516,음식점,064-796-5830,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/94126a85-a542-4900-a42d-5af282633cd7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e3cb8f3e-fbcf-45d8-8da5-8a5d414c526a.jpg,26436.0,27,"음식,돈까스,일식",9
1458,CNTS_000000000020853,맛나식당,제주특별자치도 서귀포시 성산읍 동류암로 43,"['한식', '갈치조림', '고등어조림', '음식', '갈치', '제주갈치조림', '고등어', '고등어구이', '막걸리']",갈치조림이 유명한 성산일출봉 근처 맛집,33.44859,126.91591,음식점,064-782-4771,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8231d26f-9054-4514-93d3-bf322c5075f0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f516b4ef-5682-4314-9412-c8b31b70840f.jpg,25875.0,40,"고등어,갈치,고등어조림,음식,갈치조림,한식,고등어구이",29
1047,CNTS_000000000020145,해월정,제주특별자치도 제주시 구좌읍 해맞이해안로 2340,"['보말칼국수', '성게물회', '보말죽', '향토음식', '음식', '문어숙회', '해산물', '물회', '전복물회', '칼국수']",종달리 바다내음과 고소한 보말의 완벽한 조화를 맛보다,33.4880673,126.8804954,음식점,064-782-5664,https://api.cdn.visitjeju.net/photomng/imgpath/201910/07/7cff82d3-6138-4252-9ed0-c06a591f0e12.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201910/07/898f2831-dcc9-45e8-8efe-b72f4960e583.jpg,25716.0,43,"향토음식,해산물,전복물회,물회,칼국수,보말칼국수,음식",29
1139,CNTS_000000000020444,제주미향,제주특별자치도 서귀포시 천제연로 99,"['통갈치구이', '회', '조림', '횟집', '한식', '음식', '갈치', '갈치구이', '갈치조림', '제주갈치조림', '제주갈치구이', '갈치국', '갈치회']",중문관광단지에 위치한 해산물 요리 전문점,33.255074,126.416466,음식점,064-738-8588,https://api.cdn.visitjeju.net/photomng/imgpath/202111/02/0523a22d-660d-492f-b7a4-f60d6d21a889.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/02/74d646b1-4864-4d3f-8c39-b7eada5321ff.jpg,24654.0,54,"갈치구이,갈치,회,음식,갈치조림,횟집,한식,제주갈치구이",30
1162,CONT_000000000501267,산방식당(모슬포본점),제주특별자치도 서귀포시 대정읍 하모이삼로 62,"['밀냉면', '비빔밀냉면', '수육', '한식', '향토음식', '음식', '냉면']","제주식 밀면과 수육 모두 맛있기로 소문난 곳, 2016 KOREAT JEJU TOP10 선정",33.223396,126.2543,음식점,064-794-2165,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fc815b26-483b-402f-aa45-a57616eceaa7.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/bd53846e-c045-4e8c-951c-06af681911a8.gif,24474.0,26,"향토음식,음식,한식,냉면",13
416,CONT_000000000501323,오라숲소리,제주특별자치도 제주시 오라로 80,"['매화한정식', '흑돼지떡갈비', '한식', '음식', '흑돼지', '숲', '샤브샤브', '정식']",제주향토음식과 본토음식을 접목시킨 한정식으로 유명한 공항근처맛집,33.4955139,126.5117837,음식점,064-744-2545,https://api.cdn.visitjeju.net/photomng/imgpath/202111/02/6d753ec9-8fcd-4560-acc2-f92e02b13ee6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/02/5aae164c-1e72-4e77-9b04-018ebfbe109e.jpg,24175.0,32,"한식,음식,정식,흑돼지",12
2996,CNTS_000000000018630,섬소나이,제주특별자치도 제주시 우도면 우도해안길 814,"['짬뽕', '피자', '땅콩아이스크림', '음식', '해물짬뽕', '크림파스타', '아이스크림']","하고수동해수욕장 정류장 바로 앞에 위치, 대표메뉴는 짬뽕과 피자.",33.5131507,126.9579066,음식점,064-784-2918,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/7a8f197f-e23b-43f9-b3e7-ecbcdc74cb8c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/11/7d28076c-fabb-43a5-85f5-a2952f3ac810.jpg,23620.0,33,"짬뽕,피자,크림파스타,음식,아이스크림",20
3096,CNTS_000000000022657,올레7돈 (올레칠돈),제주특별자치도 서귀포시 월평하원로 20,"['흑돼지', '연탄구이', '김치찌개', '된장찌개', '음식', '흑돼지구이', '대패삼겹살', '삼겹살', '오겹살', '목살', '돼지구이']",흑생고기 연탄구이 전문점,33.2438514,126.4596356,음식점,064-739-5533,https://api.cdn.visitjeju.net/photomng/imgpath/202110/29/567c0d09-32be-4cab-8929-692033082b5f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/29/c8ba9ddd-20c0-49e5-8931-9a9f90e73f63.jpg,23229.0,49,"김치찌개,된장찌개,삼겹살,흑돼지구이,음식,오겹살,목살,돼지구이,흑돼지",38
1273,CNTS_000000000020133,성산회관,제주특별자치도 서귀포시 성산읍 성산중앙로 8,"['볶음밥', '파스타', '전복밥', '퓨전', '음식', '크림파스타', '오일파스타', '커피', '전복']",전복밥이 유명산 감성 맛집,33.460884,126.93156,음식점,064-783-8448,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8cba28f6-b89f-4287-b403-dff2c8c12813.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/daa65c7b-3a14-4594-9cbd-a6c866343250.jpg,23199.0,35,"볶음밥,음식,크림파스타,커피,전복,파스타",22
3503,CNTS_000000000021760,서귀포네거리식당,제주특별자치도 서귀포시 서문로29번길 20,"['갈치조림', '갈치국', '갈치구이', '음식', '갈치', '제주갈치조림', '제주갈치구이']",tvN 수요미식회 방영(137회. 2017.9.27. 갈치 맛집). 갈치국이 유명한 맛집,33.24852,126.559364,음식점,064-762-5513,https://api.cdn.visitjeju.net/photomng/imgpath/201811/01/2a62dd37-0257-4f8d-ad00-a47e436d7fba.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/01/480583e7-c2b1-44e4-9d4d-9d8e30ce40ae.jpg,23105.0,33,"갈치구이,갈치,음식,갈치조림,제주갈치구이",22
2056,CNTS_000000000001111,옥돔식당 ,제주특별자치도 서귀포시 대정읍 신영로36번길 62,"['보말칼국수', '칼국수', '손칼국수', '음식']",제주향토음식인 보말칼국수만 파는 집. 2016 KOREAT JEJU TOP 10 선정,33.2199418,126.2490877,음식점,064-794-8833,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/d160fa9b-8501-4f63-9a04-50b09cd6d8f1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/10/2984a68e-ed72-4364-9928-60e5d247f3d1.jpg,22815.0,17,"보말칼국수,음식,칼국수",12
1455,CNTS_000000000020326,바보카페,제주특별자치도 제주시 구좌읍 해맞이해안로 1016,"['카페', '댕유차', '한라봉', '음식', '아메리카노', '카페라떼', '카페모카', '카푸치노', '카라멜마끼아또']","월정리 해변 앞, 돌담집을 개조해 만든 감성 인테리어 노키즈 카페",33.541573,126.83128,음식점,064-783-4847,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7444f547-b3a5-4b82-b83b-b3ca75cec3d3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4d6ec4bc-ed0d-4b7f-8d50-9d35d18b1ec7.jpg,22715.0,42,"아메리카노,카페모카,카푸치노,카페,음식,카페라떼",26
3532,CONT_000000000501189,낭뜰에쉼팡,제주특별자치도 제주시 조천읍 남조로 2343,"['낭뜰정식', '한식', '비빔밥', '음식', '들깨수제비', '우동', '고등어구이']","절물자연휴양림 인근에 위치한 낭뜰에쉼팡은 깔끔하고 정갈한 한상 차림의 한정식과 이외에 쌈채, 비빔밥, 수제비 등 맛과 영양을 생각한 한끼 식사로 좋은 장소이다.",33.4735321,126.6571882,음식점,064-784-9292,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e93caa05-fe33-49b9-86d3-c180ea3075b6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/afaa5b6d-4194-45b2-9885-97d6ea7ea066.jpg,21553.0,29,"한식,음식,고등어구이",11
3064,CNTS_000000000020346,고불락,제주특별자치도 제주시 애월읍 고내로7길 45-12,"['제육볶음', '상추밥', '한식', '음식', '닭볶음탕', '김치찌개', '돼지김치찌개', '고등어조림']",제주도의 꼭꼭 숨은 맛집,33.46674,126.336655,음식점,064-799-0393,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/ae8a59d7-8997-4407-90e3-71c5aa226525.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/05/8590747b-93e4-4829-bc05-7d6ee47fef4f.jpg,21450.0,37,"한식,김치찌개,음식,고등어조림",16
3394,CNTS_000000000000991,도두해녀의집,제주특별자치도 제주시 도두항길 16,"['해산물', '물회', '전복', '성게', '한치', '음식', '전복죽', '회덮밥', '한치물회', '전복물회', '소라물회']",도두항에 위치한 해산물 요리 전문점. 물회가 싸고 맛있다며 소문난 집이다.,33.5062012,126.4666854,음식점,064-743-4989,https://api.cdn.visitjeju.net/photomng/imgpath/202111/19/96574e5f-ced4-4a66-9a12-fefc90fadf7a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/19/11bbcfd2-d9b2-432b-b7c5-551d9c7b8f98.jpg,21424.0,41,"해산물,회덮밥,전복죽,전복물회,물회,음식,전복,한치,한치물회",33
1733,CONT_000000000501364,제주해물밥,제주특별자치도 제주시 월대3길 14-6,"['제주해물밥', '성게밥', '전복성게미역국', '용궁조림', '음식', '향토음식', '전복']",조미료 없는 건강한 맛으로 제주 바다의 온갖 해산물을 오롯이 옮겨놓은 듯한 인상적인 밥상,33.4947,126.43402,음식점,064-746-5755,https://api.cdn.visitjeju.net/photomng/imgpath/201911/07/d440903a-17ef-412e-82d6-7252a0c2f62a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201911/07/f28d41db-6822-4724-855b-29a2e76625fe.jpg,21263.0,33,"향토음식,음식,전복",10
1282,CNTS_000000000020207,국수바다 본점,제주특별자치도 서귀포시 일주서로 982,"['고기국수', '성게국밥', '회국수', '비빔국수', '음식', '돔베고기', '밀면', '왕만두']",제주산 오겹살을 넣은 고기국수와 해산물이 있는 성게국밥으로 원기 회복,33.258533,126.40609,음식점,064-739-9255,https://api.cdn.visitjeju.net/photomng/imgpath/201810/30/9d506fd3-8b27-449d-898b-a79447b9cec8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/30/36d44105-7cbe-43ee-988d-69fdf193384b.jpg,20874.0,33,"음식,돔베고기,고기국수",12
1031,CNTS_000000000000785,이어도식당,제주특별자치도 서귀포시 표선면 성읍정의현로22번길 10-1,"['돼지불고기정식', '갈치조림', '옥돔정식', '성게국수', '한식', '음식']",제주 고사리 삼겹살을 제대로 느낄수 있는 식당,33.384068,126.80208,음식점,064-787-4333,https://api.cdn.visitjeju.net/photomng/imgpath/201907/15/700a9b67-2622-4ed7-8feb-811056625552.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/15/b91dea82-042d-4695-89bc-f887c4105168.JPG,20731.0,28,"한식,음식,갈치조림",10
1048,CNTS_000000000001422,교래손칼국수,제주특별자치도 제주시 조천읍 비자림로 645,"['메밀야채전', '칼국수', '토종닭칼국수', '바지락칼국수', '음식', '보말칼국수', '닭칼국수', '닭개장칼국수']","직접 손으로 반죽하고 뽑는 생면, 진한 닭국물이 인상적인 닭칼국수로 유명한 집이다. 성산 고등학교 제주 버스 정류장 바로 앞에 위치하고 있다.",33.43613,126.67603,음식점,064-782-9870,https://api.cdn.visitjeju.net/photomng/imgpath/201810/30/c2b45fb3-994b-426c-8fd9-18caf89bb364.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/30/bea606e9-6d10-406d-8121-3915ebcdf8a3.jpg,20543.0,44,"보말칼국수,음식,칼국수",12
1706,CNTS_000000000022057,명당양과,제주시 원노형로 83,"['빵집', '베이커리', '디저트', '쑥찐빵', '우유식빵', '음식', '빵', '밤식빵', '수제마카롱', '생크림케익']",옛날 스타일의 빵집이지만 모든 재료를 직접 만들어 신선한 빵을 맛볼 수 있는 1980년부터 시작한 제주 토종브랜드로 2대째 대를 이어 운영,33.481274,126.48501,음식점,064-746-1848,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/57a384d9-1c42-4696-897a-a08ee8c2dadc.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4468392f-7e62-4ab1-a26b-a417d7959aa8.jpg,20411.0,41,"빵,베이커리,음식,디저트",13
3766,CNTS_200000000007602,스카이 온 파이브 다이닝 ,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 메리어트관 제주신화월드 호텔앤리조트 5층,"['스카이온파이브그릴', '스테이크', '와인', '레스토랑', '음식', '뷔페']",제주의 아름다움이 스카이뷰와 함께 펼쳐지는 메리어트 다이닝,33.3017501,126.3206458,음식점,064-908-1200,https://api.cdn.visitjeju.net/photomng/imgpath/202012/30/dbde9f49-9938-498f-91b2-9aa4f4faabb6.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202012/30/f55a602f-5608-4f46-85e5-9fa5c4282eac.JPG,20335.0,28,"스테이크,음식",7
3938,CNTS_000000000020810,모리노아루요,제주특별자치도 제주시 애월읍 하소로 769-58,"['덮밥전문점', '마스터셰프코리아 우승', '메로구이덮밥', '해산물덮밥', '일식', '음식', '장어덮밥', '덮밥', '치킨가라아게']",<마스터셰프코리아> 첫 시즌 우승자인 김승민 셰프가 깊은 숲 속에 오픈한 덮밥전문 일식집. 2016 KOREAT JEJU TOP10 선정,33.4193673,126.4015222,음식점,064-799-4253,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/43de44a9-b475-474e-89d3-52e4bf62d84e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/31369cfb-b76f-4f6e-873a-f44f8bda62ba.jpg,20254.0,51,"음식,일식",5
4040,CNTS_000000000019324,젠하이드어웨이,제주특별자치도 서귀포시 안덕면 사계남로 186-8,"['차롱박스', '까수엘라', '팟타이', '디저트', '케이크', '음식', '파스타', '샐러드', '치킨샐러드', '감자튀김', '스테이크']",통창 너머 바다가 보이는 곳에서 제주의 식재료를 사용한 이탈리아요리와 태국 요리를 맛볼 수 있는 레스토랑.,33.229233,126.30862,음식점,064-794-0133,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/4542992b-1bcf-4844-ad37-ff6ee16e20e4.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/05/1efead62-b74d-4c7d-9b70-2cab322183c1.JPG,19682.0,48,"케이크,디저트,음식,스테이크,파스타,샐러드",23
1066,CNTS_000000000019511,성읍칠십리식당,제주특별자치도 서귀포시 표선면 성읍정의현로 74,"['삼겹살', '초벌구이', '흑돼지', '음식', '흑돼지구이', '오겹살', '옥돔', '옥돔구이', '비빔밥']",감귤나무로 초벌구이와 훈연하는 제주도 삼겹살 식당,33.389263,126.80127,음식점,064-787-0911,https://api.cdn.visitjeju.net/photomng/imgpath/202110/29/6294ed5c-ad16-4ae1-a624-f82e2cab00a1.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/29/ea690a7c-806a-4dfb-ae64-89964f67a4ab.JPG,19485.0,37,"옥돔구이,흑돼지구이,음식,오겹살,삼겹살,흑돼지",25
